Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Qatar,QAT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,19.61340141,24.28546333,28.40918922,27.2375679,..,..
Qatar,QAT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,364.09451113,427.54045488,491.5306321,492.22476783,..,..
Qatar,QAT,Urban population,SP.URB.TOTL,2628233,2699605,2757620,2809075,2859020,2909366
Romania,ROU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.00346899,5.1508317,5.56050777,5.74447823,..,..
Romania,ROU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,476.24505615,555.11309814,687.15411377,738.5581665,..,..
Romania,ROU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.9118576,4.04785347,4.43120813,4.60361433,..,..
Romania,ROU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,372.34224337,436.24340617,547.59798255,591.87914899,..,..
Romania,ROU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,21.81736946,21.41360664,20.30929184,19.86136818,..,..
Romania,ROU,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,103.90451296,118.86974427,139.55613935,146.68992377,..,..
Romania,ROU,Urban population,SP.URB.TOTL,10619522,10565369,10515554,10476962,10436420,10385068
Russian Federation,RUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.28970242,5.35889769,5.35520792,5.64849138,..,..
Russian Federation,RUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,464.89776611,579.67218018,609.00915527,653.41723633,..,..
Russian Federation,RUS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.01248789,3.05932808,3.18402338,3.45416021,..,..
Russian Federation,RUS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,264.75947864,330.92759359,362.09600641,399.57712629,..,..
Russian Federation,RUS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,43.04995346,42.91125107,40.54341888,38.8480835,..,..
Russian Federation,RUS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,200.13825921,248.74457761,246.91311102,253.84006441,..,..
Russian Federation,RUS,Urban population,SP.URB.TOTL,107050095,107349517,107539205,107708298,107700434,107489871
Rwanda,RWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.92619371,6.38999128,6.6816082,6.41066742,..,..
Rwanda,RWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,51.84296036,49.34806442,52.29534531,51.39912415,..,..
Rwanda,RWA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.22266674,2.22885251,2.34513021,2.56083989,..,..
Rwanda,RWA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,16.63678857,17.21278856,18.35477079,20.53217344,..,..
Rwanda,RWA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,24.64942551,25.78302002,25.57668114,26.26396179,..,..
Rwanda,RWA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,12.77899146,12.72342155,13.37541297,13.49944573,..,..
Rwanda,RWA,Urban population,SP.URB.TOTL,1990235,2051739,2117292,2186102,2257829,2332419
Samoa,WSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.4250021,5.56750727,5.47191095,6.36309385,..,..
Samoa,WSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,227.12509155,235.41838074,227.31306458,271.91577148,..,..
Samoa,WSM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.15667772,4.17152405,3.95124698,4.62225151,..,..
Samoa,WSM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,174.02497765,176.39013989,164.14192379,197.52389023,..,..
Samoa,WSM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,12.514925,12.07624245,12.58481026,10.82224655,..,..
Samoa,WSM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,28.42453425,28.42968742,28.60691966,29.42739433,..,..
Samoa,WSM,Urban population,SP.URB.TOTL,36342,36047,35780,35587,35494,35510
San Marino,SMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.72881317,7.22321129,6.91428852,6.39008522,..,..
San Marino,SMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2950.00195313,3278.8984375,3388.47875977,3050.91821289,..,..
San Marino,SMR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.47852278,6.01250553,5.73750877,5.2539835,..,..
San Marino,SMR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2401.8581653,2729.31173475,2811.77530116,2508.4916975,..,..
San Marino,SMR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,18.5811367,16.76132584,17.01953697,17.77912521,..,..
San Marino,SMR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,548.14392531,549.58687877,576.70341363,542.42655637,..,..
San Marino,SMR,Urban population,SP.URB.TOTL,32468,32685,32847,32973,33089,33201
Sao Tome and Principe,STP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.43088818,6.46091604,5.84369802,5.52976227,..,..
Sao Tome and Principe,STP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,109.98060608,117.01068115,115.01872253,108.4464035,..,..
Sao Tome and Principe,STP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.59254098,2.97378111,2.80085683,2.615448,..,..
Sao Tome and Principe,STP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,44.33745195,53.8567812,55.12792431,51.29260771,..,..
Sao Tome and Principe,STP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,15.80023956,16.06634903,18.12108231,19.21982384,..,..
Sao Tome and Principe,STP,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,17.3771979,18.79934449,20.84263553,20.84320697,..,..
Sao Tome and Principe,STP,Urban population,SP.URB.TOTL,144474,149036,153638,158271,162955,167686
Saudi Arabia,SAU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.83562946,6.26256323,5.74845695,5.68828773,..,..
Saudi Arabia,SAU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1160.05163574,1302.76855469,1341.51977539,1316.26025391,..,..
Saudi Arabia,SAU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.89302897,4.49946499,4.04107857,3.93484879,..,..
Saudi Arabia,SAU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,773.88649951,936.00035874,943.06827608,910.51740855,..,..
Saudi Arabia,SAU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,33.28862,28.1529808,29.70150185,30.82542801,..,..
Saudi Arabia,SAU,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,386.16519008,366.76817173,398.45150555,405.74286554,..,..
Saudi Arabia,SAU,Urban population,SP.URB.TOTL,27058156,27679871,28257740,28807839,29343564,29865702
Senegal,SEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.26078129,3.99707484,4.23825741,4.13226938,..,..
Senegal,SEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,54.10780716,54.4282608,61.79673004,59.09758377,..,..
Senegal,SEN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.06801879,0.95649564,0.96029741,1.03445733,..,..
Senegal,SEN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,13.56280571,13.02462232,14.00180207,14.79427458,..,..
Senegal,SEN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,57.60208511,59.88669586,55.73947906,57.03206635,..,..
Senegal,SEN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,31.16722495,32.59528293,34.44517671,33.70457409,..,..
Senegal,SEN,Urban population,SP.URB.TOTL,6941397,7207006,7481973,7765705,8057514,8357406
Serbia,SRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.4589138,8.22039318,8.5316782,8.67206478,..,..
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,486.42944336,515.84588623,617.08654785,641.02502441,..,..
Serbia,SRB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.87051105,4.72497892,5.06508875,5.06028032,..,..
Serbia,SRB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,280.07852757,296.50176722,366.35212617,374.04771452,..,..
Serbia,SRB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,41.98694992,42.32913971,39.94747543,40.00689697,..,..
Serbia,SRB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,204.23689025,218.35302755,246.5103626,256.45359783,..,..
Serbia,SRB,Urban population,SP.URB.TOTL,3939250,3927608,3916682,3907389,3894281,3877239
Seychelles,SYC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.18561649,4.90735865,5.26916742,5.1902914,..,..
Seychelles,SYC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,772.44891357,777.85449219,840.28063965,839.77331543,..,..
Seychelles,SYC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.58577442,3.584553,3.89030385,3.7750895,..,..
Seychelles,SYC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,534.13655988,568.1795375,620.39160411,610.79794304,..,..
Seychelles,SYC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,26.9343338,26.3674469,25.78841782,27.26632881,..,..
Seychelles,SYC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,208.05397883,205.10037541,216.6950811,228.97535912,..,..
Seychelles,SYC,Urban population,SP.URB.TOTL,52859,53922,54855,55762,56661,57509
Sierra Leone,SLE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,16.5259552,9.39976025,8.28987408,8.74976635,..,..
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,87.09645844,46.68696976,44.26722717,46.15795517,..,..
Sierra Leone,SLE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.84638989,0.85096198,0.76867908,1.22532105,..,..
Sierra Leone,SLE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,9.7309965,4.22658005,4.10468102,6.46398056,..,..
Sierra Leone,SLE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,47.83357239,56.18979263,61.85616302,56.01371002,..,..
Sierra Leone,SLE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,41.66134717,26.23331379,27.38200624,25.85478375,..,..
Sierra Leone,SLE,Urban population,SP.URB.TOTL,3021537,3117881,3217270,3319363,3423961,3531063
Singapore,SGP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.39192295,4.36418819,4.08520222,4.08152914,..,..
Singapore,SGP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2476.17456055,2625.00415039,2667.67480469,2632.71386719,..,..
Singapore,SGP,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.07930946,2.10644555,2.04291058,2.04900908,..,..
Singapore,SGP,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1172.31864715,1267.00037728,1334.03955415,1321.67493268,..,..
Singapore,SGP,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,52.65605927,51.73339081,49.9924202,49.79800415,..,..
Singapore,SGP,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,1303.85597184,1358.00366293,1333.63525047,1311.03891907,..,..
Singapore,SGP,Urban population,SP.URB.TOTL,5607283,5612253,5638676,5703569,5685807,5453566
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Urban population,SP.URB.TOTL,39969,40574,40895,41608,42310,42846
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.11029387,6.77144289,6.70504332,6.9586463,..,..
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1175.5970459,1189.07226563,1299.91137695,1342.0748291,..,..
Slovak Republic,SVK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.68539762,5.35255432,5.3113966,5.48452091,..,..
Slovak Republic,SVK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,940.00844365,939.91388335,1029.72409649,1057.76859987,..,..
Slovak Republic,SVK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,20.03574753,20.95539474,20.78567886,21.18335342,..,..
Slovak Republic,SVK,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,235.52738635,249.1791245,270.19754368,284.29383504,..,..
Slovak Republic,SVK,Urban population,SP.URB.TOTL,2922095,2923642,2926332,2930459,2934665,2931708
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.4630394,8.18522835,8.27940369,8.52386475,..,..
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1835.40734863,1925.03479004,2169.57910156,2219.10058594,..,..
Slovenia,SVN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,6.11774015,5.87684536,5.9950242,6.16875267,..,..
Slovenia,SVN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1326.77453475,1382.13995604,1570.96801597,1605.97136341,..,..
Slovenia,SVN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,27.71225548,28.20182228,27.59111595,27.62962532,..,..
Slovenia,SVN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,508.63274381,542.89486842,598.61108187,613.12920417,..,..
Slovenia,SVN,Urban population,SP.URB.TOTL,1115536,1121491,1131123,1144894,1158811,1167851
Solomon Islands,SLB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.51225424,4.22589684,3.99611521,4.77362394,..,..
Solomon Islands,SLB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,100.42021942,98.58231354,96.3806076,111.90448761,..,..
Solomon Islands,SLB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.16679525,3.11606836,3.11271596,3.56772232,..,..
Solomon Islands,SLB,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,70.47702868,72.69208452,75.07428537,83.63543614,..,..
Solomon Islands,SLB,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2.99610615,3.07175732,3.58503318,3.43970704,..,..
Solomon Islands,SLB,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,3.00869633,3.02820953,3.45527706,3.84918646,..,..
Solomon Islands,SLB,Urban population,SP.URB.TOTL,141374,148106,155047,162164,169453,176900
Somalia,SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..
Somalia,SOM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..
Somalia,SOM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..
Somalia,SOM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..
Somalia,SOM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..
Somalia,SOM,Urban population,SP.URB.TOTL,6215578,6476276,6749349,7034861,7333290,7644958
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.82142925,8.72262383,8.85829735,9.10935497,..,..
South Africa,ZAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,465.08810425,534.3883667,564.5032959,546.68841553,..,..
South Africa,ZAF,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.99312115,4.98211432,5.07550335,5.35265827,..,..
South Africa,ZAF,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,263.25000317,305.22740869,323.44125272,321.23417237,..,..
South Africa,ZAF,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,41.35371399,41.79863739,41.57178116,40.13647079,..,..
South Africa,ZAF,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,192.3311956,223.36705201,234.67407636,219.42143898,..,..
South Africa,ZAF,Urban population,SP.URB.TOTL,36726640,37540921,38348227,39149715,39946775,40736693
South Sudan,SSD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,8.23701382,6.27566719,6.04213858,..,..
South Sudan,SSD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,26.38130379,26.70323944,22.63818741,..,..
